 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
22:30 07.12.2019 	 1,11 	 2,02 	 2,04 	 4 	 8 	 18 	 985 	 -2,7 	  
22:20 07.12.2019 	 1,06 	 2,01 	 2,03 	 5 	 8 	 30 	 985 	 -2,3 	  
22:10 07.12.2019 	 1,03 	 1,99 	 2,01 	 5 	 8 	 34 	 985 	 -2,1 	  
22:00 07.12.2019 	 1 	 1,96 	 1,98 	 6 	 10 	 30 	 985 	 -2,1 	  
21:50 07.12.2019 	 0,98 	 1,92 	 1,94 	 6 	 9 	 33 	 985 	 -2,2 	  
21:40 07.12.2019 	 0,96 	 1,93 	 1,95 	 5 	 7 	 34 	 985 	 -1,9 	  
21:30 07.12.2019 	 0,94 	 1,9 	 1,92 	 5 	 8 	 29 	 985 	 -1,7 	  
21:20 07.12.2019 	 0,94 	 1,91 	 1,93 	 6 	 9 	 28 	 985 	 -1,5 	  
21:10 07.12.2019 	 0,94 	 1,93 	 1,95 	 6 	 10 	 19 	 985 	 -1,4 	  
21:00 07.12.2019 	 0,94 	 1,92 	 1,94 	 6 	 9 	 18 	 985 	 -1,5 	  
20:50 07.12.2019 	 0,95 	 1,9 	 1,92 	 6 	 9 	 18 	 985 	 -1,4 	  
20:40 07.12.2019 	 0,97 	 1,96 	 1,98 	 5 	 8 	 14 	 985 	 -1,6 	  
20:30 07.12.2019 	 0,99 	 1,94 	 1,96 	 6 	 10 	 16 	 985 	 -1,4 	  
20:20 07.12.2019 	 1,02 	 2,03 	 2,05 	 6 	 10 	 18 	 985 	 -1,4 	  
20:10 07.12.2019 	 1,05 	 2,01 	 2,03 	 8 	 12 	 35 	 985 	 -0,8 	  
20:00 07.12.2019 	 1,09 	 2,07 	 2,09 	 7 	 12 	 29 	 985 	 -0,9 	  
19:50 07.12.2019 	 1,13 	 2,09 	 2,12 	 6 	 10 	 25 	 985 	 -0,9 	  
19:40 07.12.2019 	 1,18 	 2,16 	 2,18 	 8 	 13 	 25 	 985 	 -1,1 	  
19:30 07.12.2019 	 1,23 	 2,23 	 2,25 	 10 	 14 	 32 	 985 	 -0,5 	  
19:20 07.12.2019 	 1,28 	 2,28 	 2,3 	 10 	 15 	 37 	 985 	 -0,2 	  
19:10 07.12.2019 	 1,34 	 2,32 	 2,34 	 9 	 13 	 37 	 985 	 0 	  
19:00 07.12.2019 	 1,4 	 2,4 	 2,42 	 11 	 15 	 43 	 985 	 0,3 	  
18:50 07.12.2019 	 1,46 	 2,47 	 2,49 	 11 	 15 	 52 	 985 	 0,4 	  
18:40 07.12.2019 	 1,53 	 2,54 	 2,56 	 11 	 16 	 52 	 985 	 0,6 	  
18:30 07.12.2019 	 1,59 	 2,58 	 2,61 	 12 	 18 	 48 	 985 	 0,7 	  
18:20 07.12.2019 	 1,66 	 2,66 	 2,69 	 11 	 16 	 49 	 985 	 0,7 	  
18:10 07.12.2019 	 1,73 	 2,71 	 2,73 	 11 	 16 	 46 	 985 	 0,5 	  
18:00 07.12.2019 	 1,79 	 2,77 	 2,8 	 10 	 13 	 41 	 985 	 0,4 	  
17:50 07.12.2019 	 1,86 	 2,84 	 2,87 	 9 	 12 	 36 	 985 	 0,1 	  
17:40 07.12.2019 	 1,92 	 2,93 	 2,96 	 10 	 13 	 39 	 985 	 -0 	  
17:30 07.12.2019 	 1,98 	 2,95 	 2,98 	 10 	 13 	 40 	 985 	 0,6 	  
17:20 07.12.2019 	 2,05 	 3,06 	 3,08 	 12 	 16 	 49 	 985 	 1 	  
17:10 07.12.2019 	 2,1 	 3,12 	 3,15 	 12 	 19 	 50 	 985 	 0,8 	  
17:00 07.12.2019 	 2,16 	 3,13 	 3,16 	 12 	 19 	 52 	 985 	 1,2 	  
16:50 07.12.2019 	 2,22 	 3,19 	 3,22 	 11 	 14 	 54 	 985 	 1 	  
16:40 07.12.2019 	 2,26 	 3,27 	 3,3 	 11 	 14 	 53 	 985 	 1,1 	  
16:30 07.12.2019 	 2,3 	 3,27 	 3,3 	 11 	 15 	 57 	 985 	 1,4 	  
16:20 07.12.2019 	 2,35 	 3,39 	 3,41 	 12 	 17 	 64 	 985 	 1,5 	  
16:10 07.12.2019 	 2,39 	 3,42 	 3,44 	 12 	 17 	 70 	 985 	 1,6 	  
16:00 07.12.2019 	 2,42 	 3,44 	 3,46 	 13 	 17 	 70 	 985 	 1,8 	  
15:50 07.12.2019 	 2,45 	 3,45 	 3,47 	 12 	 16 	 70 	 985 	 1,9 	  
15:40 07.12.2019 	 2,48 	 3,51 	 3,54 	 12 	 17 	 69 	 985 	 2 	  
15:30 07.12.2019 	 2,5 	 3,5 	 3,52 	 12 	 15 	 68 	 985 	 2,1 	  
15:20 07.12.2019 	 2,51 	 3,51 	 3,54 	 12 	 17 	 63 	 985 	 2 	  
15:10 07.12.2019 	 2,52 	 3,51 	 3,54 	 13 	 18 	 58 	 985 	 2,1 	  
15:00 07.12.2019 	 2,53 	 3,52 	 3,54 	 14 	 19 	 56 	 985 	 2,2 	  
14:50 07.12.2019 	 2,53 	 3,5 	 3,53 	 14 	 19 	 55 	 985 	 2 	  
14:40 07.12.2019 	 2,52 	 3,54 	 3,56 	 13 	 18 	 58 	 986 	 2,1 	  
14:30 07.12.2019 	 2,51 	 3,5 	 3,52 	 12 	 17 	 58 	 986 	 2 	  
14:20 07.12.2019 	 2,5 	 3,46 	 3,49 	 12 	 15 	 54 	 986 	 1,7 	  
14:10 07.12.2019 	 2,47 	 3,47 	 3,5 	 11 	 16 	 58 	 986 	 1,6 	  
14:00 07.12.2019 	 2,45 	 3,4 	 3,42 	 13 	 18 	 60 	 987 	 1,5 	  
13:50 07.12.2019 	 2,42 	 3,39 	 3,41 	 12 	 16 	 62 	 987 	 1,4 	  
13:40 07.12.2019 	 2,38 	 3,33 	 3,35 	 13 	 18 	 64 	 987 	 1,5 	  
13:30 07.12.2019 	 2,34 	 3,28 	 3,31 	 13 	 17 	 67 	 987 	 1,6 	  
13:20 07.12.2019 	 2,3 	 3,29 	 3,31 	 12 	 16 	 70 	 988 	 1,6 	  
13:10 07.12.2019 	 2,26 	 3,18 	 3,21 	 12 	 15 	 67 	 988 	 1,7 	  
13:00 07.12.2019 	 2,2 	 3,17 	 3,19 	 13 	 17 	 64 	 988 	 1,5 	  
12:50 07.12.2019 	 2,15 	 3,09 	 3,12 	 14 	 19 	 68 	 988 	 1,5 	  
12:40 07.12.2019 	 2,1 	 2,98 	 3 	 13 	 19 	 68 	 988 	 1,5 	  
12:30 07.12.2019 	 2,04 	 2,96 	 2,98 	 12 	 17 	 66 	 988 	 1,1 	  
12:20 07.12.2019 	 1,98 	 2,92 	 2,94 	 12 	 17 	 66 	 989 	 1,1 	  
12:10 07.12.2019 	 1,92 	 2,82 	 2,84 	 13 	 16 	 67 	 989 	 1 	  
12:00 07.12.2019 	 1,86 	 2,79 	 2,81 	 12 	 16 	 67 	 989 	 1 	  
11:50 07.12.2019 	 1,8 	 2,69 	 2,71 	 12 	 17 	 69 	 989 	 1,2 	  
11:40 07.12.2019 	 1,74 	 2,66 	 2,69 	 12 	 16 	 71 	 989 	 0,9 	  
11:30 07.12.2019 	 1,68 	 2,59 	 2,61 	 13 	 16 	 73 	 990 	 1,3 	  
11:20 07.12.2019 	 1,62 	 2,58 	 2,6 	 13 	 17 	 73 	 990 	 1,3 	  
11:10 07.12.2019 	 1,57 	 2,48 	 2,5 	 12 	 16 	 72 	 990 	 1,5 	  
11:00 07.12.2019 	 1,51 	 2,39 	 2,42 	 11 	 15 	 71 	 990 	 1,4 	  
10:50 07.12.2019 	 1,46 	 2,36 	 2,38 	 12 	 16 	 72 	 990 	 1,4 	  
10:40 07.12.2019 	 1,41 	 2,27 	 2,3 	 12 	 17 	 76 	 991 	 1,1 	  
10:30 07.12.2019 	 1,37 	 2,27 	 2,3 	 13 	 17 	 73 	 991 	 1,1 	  
10:20 07.12.2019 	 1,32 	 2,2 	 2,23 	 12 	 16 	 74 	 991 	 1 	  
10:10 07.12.2019 	 1,29 	 2,18 	 2,2 	 13 	 16 	 73 	 991 	 0,9 	  
10:00 07.12.2019 	 1,25 	 2,14 	 2,16 	 12 	 16 	 77 	 991 	 1 	  
09:50 07.12.2019 	 1,22 	 2,07 	 2,09 	 11 	 15 	 73 	 991 	 1,2 	  
09:40 07.12.2019 	 1,19 	 2,1 	 2,12 	 12 	 17 	 73 	 992 	 1,2 	  
09:30 07.12.2019 	 1,18 	 2 	 2,02 	 12 	 16 	 75 	 992 	 1,4 	  
09:20 07.12.2019 	 1,16 	 2,02 	 2,05 	 12 	 15 	 74 	 992 	 1,2 	  
09:10 07.12.2019 	 1,14 	 1,95 	 1,97 	 11 	 15 	 74 	 992 	 1,1 	  
09:00 07.12.2019 	 1,14 	 1,95 	 1,97 	 12 	 16 	 73 	 993 	 0,9 	  
08:50 07.12.2019 	 1,14 	 1,97 	 1,99 	 12 	 15 	 72 	 993 	 0,9 	  
08:40 07.12.2019 	 1,14 	 1,96 	 1,98 	 12 	 17 	 78 	 993 	 1 	  
08:30 07.12.2019 	 1,14 	 1,98 	 2,01 	 11 	 14 	 77 	 993 	 1 	  
08:20 07.12.2019 	 1,16 	 1,98 	 2 	 11 	 15 	 78 	 994 	 0,9 	  
08:10 07.12.2019 	 1,18 	 1,97 	 1,99 	 10 	 12 	 81 	 994 	 0,9 	  
08:00 07.12.2019 	 1,19 	 2,02 	 2,04 	 10 	 13 	 79 	 994 	 0,9 	  
07:50 07.12.2019 	 1,22 	 2,03 	 2,06 	 9 	 13 	 75 	 994 	 1,1 	  
07:40 07.12.2019 	 1,25 	 2,03 	 2,05 	 10 	 14 	 72 	 994 	 0,9 	  
07:30 07.12.2019 	 1,29 	 2,08 	 2,1 	 10 	 14 	 71 	 994 	 0,9 	  
07:20 07.12.2019 	 1,32 	 2,16 	 2,18 	 10 	 15 	 75 	 995 	 0,8 	  
07:10 07.12.2019 	 1,36 	 2,14 	 2,16 	 11 	 15 	 70 	 995 	 1 	  
07:00 07.12.2019 	 1,41 	 2,27 	 2,3 	 11 	 15 	 72 	 995 	 0,8 	  
06:50 07.12.2019 	 1,46 	 2,22 	 2,25 	 11 	 15 	 76 	 995 	 0,8 	  
06:40 07.12.2019 	 1,5 	 2,28 	 2,3 	 11 	 15 	 77 	 995 	 0,8 	  
06:30 07.12.2019 	 1,55 	 2,34 	 2,36 	 11 	 14 	 73 	 995 	 0,7 	  
06:20 07.12.2019 	 1,61 	 2,34 	 2,36 	 10 	 14 	 75 	 996 	 0,8 	  
06:10 07.12.2019 	 1,66 	 2,47 	 2,49 	 9 	 13 	 72 	 996 	 0,7 	  
06:00 07.12.2019 	 1,71 	 2,45 	 2,48 	 11 	 15 	 78 	 996 	 0,8 	  
05:50 07.12.2019 	 1,77 	 2,54 	 2,57 	 10 	 15 	 91 	 996 	 0,7 	  
05:40 07.12.2019 	 1,82 	 2,63 	 2,66 	 8 	 13 	 78 	 996 	 1,7 	  
05:30 07.12.2019 	 1,88 	 2,62 	 2,64 	 7 	 10 	 75 	 996 	 1,6 	  
05:20 07.12.2019 	 1,94 	 2,76 	 2,78 	 8 	 11 	 75 	 996 	 1,6 	  
05:10 07.12.2019 	 1,98 	 2,81 	 2,83 	 8 	 11 	 75 	 996 	 1,7 	  
05:00 07.12.2019 	 2,04 	 2,79 	 2,82 	 9 	 11 	 73 	 996 	 1,7 	  
04:50 07.12.2019 	 2,09 	 2,87 	 2,89 	 8 	 12 	 72 	 996 	 1,8 	  
04:40 07.12.2019 	 2,14 	 2,89 	 2,91 	 8 	 11 	 73 	 996 	 1,5 	  
04:30 07.12.2019 	 2,18 	 2,95 	 2,97 	 8 	 11 	 72 	 997 	 1,7 	  
04:20 07.12.2019 	 2,22 	 2,96 	 2,98 	 8 	 11 	 72 	 997 	 1,6 	  
04:10 07.12.2019 	 2,26 	 3,1 	 3,12 	 7 	 10 	 72 	 997 	 1,5 	  
04:00 07.12.2019 	 2,3 	 3 	 3,03 	 7 	 10 	 72 	 997 	 1,3 	  
03:50 07.12.2019 	 2,34 	 3,04 	 3,07 	 7 	 10 	 70 	 997 	 1,1 	  
03:40 07.12.2019 	 2,36 	 3,17 	 3,2 	 8 	 11 	 72 	 997 	 1 	  
03:30 07.12.2019 	 2,38 	 3,08 	 3,1 	 8 	 10 	 76 	 997 	 1 	  
03:20 07.12.2019 	 2,41 	 3,14 	 3,17 	 7 	 10 	 72 	 997 	 0,8 	  
03:10 07.12.2019 	 2,42 	 3,29 	 3,31 	 7 	 10 	 74 	 997 	 0,5 	  
03:00 07.12.2019 	 2,44 	 3,11 	 3,13 	 8 	 11 	 73 	 998 	 0,7 	  
02:50 07.12.2019 	 2,45 	 3,21 	 3,23 	 8 	 11 	 75 	 998 	 0,7 	  
02:40 07.12.2019 	 2,46 	 3,22 	 3,25 	 8 	 11 	 70 	 998 	 0,7 	  
02:30 07.12.2019 	 2,45 	 3,17 	 3,2 	 8 	 11 	 68 	 998 	 0,5 	  
02:20 07.12.2019 	 2,45 	 3,16 	 3,18 	 8 	 11 	 70 	 998 	 0,4 	  
02:10 07.12.2019 	 2,43 	 3,14 	 3,17 	 9 	 12 	 71 	 999 	 0,3 	  
02:00 07.12.2019 	 2,42 	 3,1 	 3,12 	 8 	 12 	 72 	 999 	 0 	  
01:50 07.12.2019 	 2,4 	 3,12 	 3,14 	 8 	 11 	 77 	 999 	 0,1 	  
01:40 07.12.2019 	 2,38 	 3,08 	 3,1 	 7 	 10 	 74 	 999 	 0,2 	  
01:30 07.12.2019 	 2,34 	 3,03 	 3,05 	 7 	 10 	 71 	 999 	 0,1 	  
01:20 07.12.2019 	 2,31 	 2,95 	 2,97 	 5 	 7 	 67 	 1000 	 -0 	  
01:10 07.12.2019 	 2,28 	 2,95 	 2,97 	 5 	 7 	 71 	 1000 	 -0,2 	  
01:00 07.12.2019 	 2,23 	 2,96 	 2,98 	 4 	 5 	 58 	 1000 	 -0,6 	  
00:50 07.12.2019 	 2,19 	 2,86 	 2,89 	 4 	 6 	 56 	 1000 	 -0,9 	  
00:40 07.12.2019 	 2,14 	 2,84 	 2,87 	 5 	 6 	 57 	 1000 	 -0,3 	  
00:30 07.12.2019 	 2,09 	 2,8 	 2,82 	 4 	 6 	 63 	 1000 	 -0,9 	  
00:20 07.12.2019 	 2,04 	 2,72 	 2,75 	 5 	 7 	 61 	 1000 	 -0,8 	  
00:10 07.12.2019 	 1,98 	 2,7 	 2,72 	 5 	 7 	 65 	 1000 	 -1 	  
00:00 07.12.2019 	 1,93 	 2,63 	 2,65 	 6 	 8 	 74 	 1000 	 -0,4 	  
23:50 06.12.2019 	 1,86 	 2,62 	 2,64 	 6 	 8 	 74 	 1000 	 -0,9 	  
23:40 06.12.2019 	 1,81 	 2,47 	 2,49 	 7 	 9 	 70 	 1000 	 -0,9 	  
23:30 06.12.2019 	 1,75 	 2,46 	 2,48 	 6 	 9 	 75 	 1000 	 -0,8 	  
23:20 06.12.2019 	 1,69 	 2,5 	 2,52 	 7 	 9 	 72 	 1000 	 -0,9 	  
23:10 06.12.2019 	 1,63 	 2,28 	 2,3 	 7 	 9 	 70 	 1000 	 -0,6 	  
23:00 06.12.2019 	 1,58 	 2,27 	 2,3 	 7 	 9 	 76 	 1001 	 -0,7 	  
22:50 06.12.2019 	 1,52 	 2,27 	 2,29 	 7 	 10 	 81 	 1001 	 -0,5 	  
22:40 06.12.2019 	 1,46 	 2,16 	 2,18 	 7 	 9 	 84 	 1001 	 -0,6 	  
22:30 06.12.2019 	 1,42 	 2,12 	 2,13 	 6 	 10 	 79 	 1001 	 -0,4 	  
22:20 06.12.2019 	 1,36 	 2,08 	 2,1 	 5 	 8 	 80 	 1001 	 -0,5 	  
22:10 06.12.2019 	 1,32 	 2,02 	 2,04 	 4 	 7 	 78 	 1001 	 -0,7 	  
22:00 06.12.2019 	 1,27 	 1,98 	 2 	 3 	 5 	 72 	 1001 	 -0,9 	  
21:50 06.12.2019 	 1,23 	 1,97 	 1,99 	 2 	 4 	 59 	 1001 	 -1,1 	  
21:40 06.12.2019 	 1,2 	 1,91 	 1,93 	 2 	 3 	 48 	 1001 	 -2,6 	  
21:30 06.12.2019 	 1,17 	 1,82 	 1,84 	 1 	 2 	 15 	 1001 	 -3,9 	  
21:20 06.12.2019 	 1,14 	 1,94 	 1,95 	 1 	 2 	 31 	 1000 	 -2,9 	  
21:10 06.12.2019 	 1,11 	 1,85 	 1,87 	 1 	 2 	 21 	 1000 	 -3,2 	  
21:00 06.12.2019 	 1,1 	 1,81 	 1,82 	 2 	 2 	 33 	 1000 	 -2,8 	  
20:50 06.12.2019 	 1,08 	 1,84 	 1,85 	 2 	 3 	 17 	 1000 	 -3,5 	  
20:40 06.12.2019 	 1,07 	 1,81 	 1,82 	 3 	 4 	 47 	 1000 	 -3 	  
20:30 06.12.2019 	 1,07 	 1,77 	 1,79 	 3 	 5 	 69 	 1001 	 -0,6 	  
20:20 06.12.2019 	 1,07 	 1,81 	 1,83 	 3 	 4 	 78 	 1001 	 -0,6 	  
20:10 06.12.2019 	 1,07 	 1,79 	 1,81 	 3 	 4 	 73 	 1001 	 -0,8 	  
20:00 06.12.2019 	 1,08 	 1,81 	 1,83 	 2 	 3 	 35 	 1001 	 -1,3 	  
19:50 06.12.2019 	 1,1 	 1,82 	 1,84 	 1 	 1 	 348 	 1001 	 -3,8 	  
19:40 06.12.2019 	 1,12 	 1,79 	 1,81 	 1 	 2 	 12 	 1001 	 -3,9 	  
19:30 06.12.2019 	 1,14 	 1,92 	 1,93 	 1 	 2 	 20 	 1001 	 -2,9 	  
19:20 06.12.2019 	 1,17 	 1,87 	 1,89 	 2 	 4 	 33 	 1001 	 -3 	  
19:10 06.12.2019 	 1,2 	 1,91 	 1,93 	 3 	 5 	 56 	 1001 	 -0,8 	  
19:00 06.12.2019 	 1,24 	 2 	 2,02 	 3 	 5 	 65 	 1001 	 -1 	  
18:50 06.12.2019 	 1,27 	 1,98 	 2 	 3 	 5 	 79 	 1000 	 -0,1 	  
18:40 06.12.2019 	 1,32 	 2,02 	 2,04 	 2 	 4 	 55 	 1001 	 -0,7 	  
18:30 06.12.2019 	 1,36 	 2,11 	 2,13 	 1 	 2 	 30 	 1000 	 -2,9 	  
18:20 06.12.2019 	 1,41 	 2,11 	 2,13 	 1 	 2 	 40 	 1000 	 -3,2 	  
18:10 06.12.2019 	 1,46 	 2,24 	 2,25 	 1 	 2 	 6 	 1000 	 -3,4 	  
18:00 06.12.2019 	 1,51 	 2,2 	 2,22 	 2 	 3 	 21 	 1000 	 -2,6 	  
17:50 06.12.2019 	 1,57 	 2,29 	 2,31 	 3 	 4 	 10 	 1000 	 -3 	  
17:40 06.12.2019 	 1,62 	 2,4 	 2,42 	 3 	 4 	 357 	 1000 	 -2 	  
17:30 06.12.2019 	 1,68 	 2,35 	 2,37 	 2 	 4 	 5 	 1000 	 -2,4 	  
17:20 06.12.2019 	 1,74 	 2,52 	 2,54 	 3 	 4 	 4 	 1000 	 -2,1 	  
17:10 06.12.2019 	 1,79 	 2,5 	 2,52 	 4 	 5 	 358 	 1000 	 -1,4 	  
17:00 06.12.2019 	 1,84 	 2,55 	 2,57 	 4 	 6 	 348 	 1000 	 -1,7 	  
16:50 06.12.2019 	 1,9 	 2,66 	 2,68 	 4 	 5 	 350 	 1000 	 -2 	  
16:40 06.12.2019 	 1,95 	 2,65 	 2,68 	 4 	 5 	 353 	 1000 	 -3,5 	  
16:30 06.12.2019 	 2,01 	 2,73 	 2,75 	 3 	 5 	 356 	 1000 	 -4,2 	  
16:20 06.12.2019 	 2,06 	 2,77 	 2,8 	 4 	 5 	 1 	 1000 	 -3,4 	  
16:10 06.12.2019 	 2,1 	 2,79 	 2,82 	 4 	 5 	 358 	 1000 	 -3,3 	  
16:00 06.12.2019 	 2,15 	 2,87 	 2,9 	 3 	 4 	 331 	 1000 	 -2,4 	  
15:50 06.12.2019 	 2,19 	 3,01 	 3,03 	 2 	 3 	 315 	 999 	 -2,6 	  
15:40 06.12.2019 	 2,23 	 2,91 	 2,93 	 2 	 3 	 308 	 999 	 -3,1 	  
15:30 06.12.2019 	 2,27 	 3,01 	 3,03 	 2 	 3 	 310 	 999 	 -2,4 	  
15:20 06.12.2019 	 2,3 	 3,1 	 3,13 	 2 	 3 	 340 	 999 	 -1,7 	  
15:10 06.12.2019 	 2,34 	 3,09 	 3,12 	 3 	 3 	 350 	 999 	 -1,6 	  
15:00 06.12.2019 	 2,36 	 3,1 	 3,12 	 3 	 4 	 348 	 999 	 -1,9 	  
14:50 06.12.2019 	 2,38 	 3,16 	 3,18 	 3 	 5 	 350 	 999 	 -1,9 	  
14:40 06.12.2019 	 2,4 	 3,22 	 3,25 	 4 	 5 	 2 	 999 	 -1,6 	  
14:30 06.12.2019 	 2,42 	 3,14 	 3,16 	 4 	 6 	 3 	 999 	 -1,4 	  
14:20 06.12.2019 	 2,42 	 3,17 	 3,2 	 4 	 6 	 357 	 999 	 -1 	  
14:10 06.12.2019 	 2,43 	 3,24 	 3,27 	 4 	 6 	 348 	 999 	 -1,4 	  
14:00 06.12.2019 	 2,43 	 3,2 	 3,23 	 4 	 6 	 352 	 999 	 -1,1 	  
13:50 06.12.2019 	 2,43 	 3,12 	 3,15 	 5 	 7 	 357 	 999 	 -0,9 	  
13:40 06.12.2019 	 2,42 	 3,17 	 3,2 	 4 	 7 	 355 	 999 	 -0,7 	  
13:30 06.12.2019 	 2,42 	 3,2 	 3,23 	 3 	 5 	 350 	 999 	 -0,9 	  
13:20 06.12.2019 	 2,4 	 3,13 	 3,15 	 3 	 5 	 345 	 999 	 -0,9 	  
13:10 06.12.2019 	 2,38 	 3,14 	 3,16 	 4 	 6 	 351 	 999 	 -0,7 	  
13:00 06.12.2019 	 2,35 	 3,1 	 3,12 	 4 	 6 	 1 	 999 	 -0,3 	  
12:50 06.12.2019 	 2,33 	 3,05 	 3,07 	 5 	 7 	 1 	 999 	 -0,4 	  
12:40 06.12.2019 	 2,3 	 3,05 	 3,08 	 5 	 7 	 358 	 999 	 -0,1 	  
12:30 06.12.2019 	 2,26 	 3,05 	 3,07 	 5 	 8 	 358 	 999 	 -0,3 	  
12:20 06.12.2019 	 2,22 	 2,93 	 2,95 	 5 	 6 	 359 	 998 	 -0,5 	  
12:10 06.12.2019 	 2,18 	 2,88 	 2,9 	 4 	 6 	 1 	 998 	 -0,4 	  
12:00 06.12.2019 	 2,14 	 2,96 	 2,98 	 5 	 7 	 2 	 998 	 -0,8 	  
11:50 06.12.2019 	 2,1 	 2,77 	 2,8 	 6 	 8 	 357 	 998 	 -0,3 	  
11:40 06.12.2019 	 2,05 	 2,79 	 2,81 	 5 	 7 	 359 	 998 	 -0,8 	  
11:30 06.12.2019 	 2 	 2,75 	 2,77 	 5 	 7 	 3 	 998 	 -1,7 	  
11:20 06.12.2019 	 1,95 	 2,63 	 2,65 	 4 	 6 	 6 	 998 	 -2 	  
11:10 06.12.2019 	 1,9 	 2,7 	 2,73 	 3 	 5 	 13 	 998 	 -2,4 	  
11:00 06.12.2019 	 1,85 	 2,54 	 2,57 	 3 	 5 	 21 	 998 	 -2 	  
10:50 06.12.2019 	 1,8 	 2,5 	 2,52 	 3 	 4 	 29 	 998 	 -2,6 	  
10:40 06.12.2019 	 1,75 	 2,53 	 2,55 	 3 	 5 	 30 	 998 	 -2 	  
10:30 06.12.2019 	 1,7 	 2,38 	 2,4 	 4 	 5 	 18 	 997 	 -1,7 	  
10:20 06.12.2019 	 1,66 	 2,4 	 2,42 	 3 	 5 	 21 	 997 	 -2,7 	  
10:10 06.12.2019 	 1,61 	 2,34 	 2,36 	 2 	 3 	 21 	 997 	 -3 	  
10:00 06.12.2019 	 1,57 	 2,26 	 2,28 	 2 	 3 	 1 	 997 	 -2,8 	  
09:50 06.12.2019 	 1,53 	 2,25 	 2,27 	 2 	 3 	 24 	 997 	 -2,3 	  
09:40 06.12.2019 	 1,49 	 2,19 	 2,21 	 2 	 5 	 38 	 997 	 -1,7 	  
09:30 06.12.2019 	 1,45 	 2,1 	 2,12 	 3 	 5 	 4 	 997 	 -1 	  
09:20 06.12.2019 	 1,42 	 2,13 	 2,15 	 4 	 6 	 357 	 997 	 -1 	  
09:10 06.12.2019 	 1,38 	 2,1 	 2,12 	 4 	 6 	 359 	 997 	 -0,9 	  
09:00 06.12.2019 	 1,36 	 2,02 	 2,04 	 4 	 6 	 5 	 997 	 -1 	  
08:50 06.12.2019 	 1,34 	 2,04 	 2,06 	 5 	 6 	 360 	 997 	 -0,9 	  
08:40 06.12.2019 	 1,31 	 2,06 	 2,08 	 4 	 6 	 355 	 997 	 -0,8 	  
08:30 06.12.2019 	 1,3 	 1,93 	 1,95 	 4 	 6 	 353 	 997 	 -1 	  
08:20 06.12.2019 	 1,28 	 1,99 	 2,01 	 4 	 6 	 358 	 996 	 -0,8 	  
08:10 06.12.2019 	 1,27 	 1,96 	 1,98 	 4 	 6 	 358 	 996 	 -0,8 	  
08:00 06.12.2019 	 1,26 	 1,95 	 1,96 	 4 	 6 	 359 	 996 	 -0,6 	  
07:50 06.12.2019 	 1,26 	 1,98 	 2 	 5 	 7 	 358 	 996 	 -0,5 	  
07:40 06.12.2019 	 1,26 	 1,9 	 1,92 	 4 	 7 	 356 	 996 	 -0,4 	  
07:30 06.12.2019 	 1,27 	 1,99 	 2,01 	 4 	 7 	 359 	 996 	 -0,5 	  
07:20 06.12.2019 	 1,28 	 1,97 	 1,98 	 4 	 7 	 0 	 996 	 -0,7 	  
07:10 06.12.2019 	 1,3 	 1,96 	 1,98 	 3 	 4 	 4 	 996 	 -0,9 	  
07:00 06.12.2019 	 1,31 	 2,02 	 2,04 	 3 	 5 	 2 	 996 	 -0,6 	  
06:50 06.12.2019 	 1,33 	 1,98 	 2 	 3 	 5 	 2 	 995 	 -0,8 	  
06:40 06.12.2019 	 1,35 	 2,04 	 2,06 	 4 	 6 	 4 	 995 	 -1 	  
06:30 06.12.2019 	 1,38 	 2,1 	 2,12 	 4 	 7 	 358 	 995 	 -0,5 	  
06:20 06.12.2019 	 1,41 	 2,04 	 2,06 	 4 	 7 	 356 	 995 	 -0,7 	  
06:10 06.12.2019 	 1,44 	 2,14 	 2,16 	 4 	 6 	 352 	 995 	 -0,8 	  
06:00 06.12.2019 	 1,47 	 2,22 	 2,24 	 5 	 9 	 357 	 995 	 -0,9 	  
05:50 06.12.2019 	 1,5 	 2,21 	 2,23 	 5 	 8 	 357 	 994 	 -0,3 	  
05:40 06.12.2019 	 1,54 	 2,27 	 2,29 	 5 	 8 	 357 	 994 	 -0,4 	  
05:30 06.12.2019 	 1,58 	 2,31 	 2,33 	 5 	 7 	 355 	 994 	 -0,6 	  
05:20 06.12.2019 	 1,62 	 2,31 	 2,33 	 5 	 8 	 357 	 994 	 -0,9 	  
05:10 06.12.2019 	 1,67 	 2,39 	 2,41 	 5 	 7 	 358 	 994 	 -0,8 	  
05:00 06.12.2019 	 1,71 	 2,46 	 2,48 	 5 	 7 	 360 	 994 	 -0,9 	  
04:50 06.12.2019 	 1,75 	 2,46 	 2,48 	 4 	 8 	 353 	 994 	 -0,3 	  
04:40 06.12.2019 	 1,8 	 2,55 	 2,57 	 5 	 8 	 353 	 994 	 -0,5 	  
04:30 06.12.2019 	 1,84 	 2,58 	 2,6 	 6 	 9 	 357 	 994 	 -0,7 	  
04:20 06.12.2019 	 1,89 	 2,63 	 2,65 	 4 	 7 	 357 	 993 	 -0,8 	  
04:10 06.12.2019 	 1,93 	 2,67 	 2,69 	 5 	 7 	 356 	 993 	 -0,7 	  
